"","Country","iso2","iso3","Year","icd10n","icd103n","icd104n","icd10c","icd103c","icd104c","icd11c1","icd11c2","icd11c3","icd11l1","icd11l2","icd11l3","Disease","DONs","Definition"
"534","Slovenia","SI","SVN","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"535","Slovenia","SI","SVN","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"536","Slovenia","SI","SVN","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"537","Slovakia","SK","SVK","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"538","Slovakia","SK","SVK","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"539","Slovakia","SK","SVK","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"540","Sierra Leone","SL","SLE","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"541","Sierra Leone","SL","SLE","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"542","Sierra Leone","SL","SLE","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"543","San Marino","SM","SMR","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"544","San Marino","SM","SMR","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"545","San Marino","SM","SMR","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"546","Senegal","SN","SEN","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"547","Senegal","SN","SEN","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"548","Senegal","SN","SEN","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"549","Somalia","SO","SOM","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"550","Somalia","SO","SOM","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"551","Somalia","SO","SOM","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"552","Suriname","SR","SUR","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"553","Suriname","SR","SUR","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"554","Suriname","SR","SUR","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"555","South Sudan","SS","SSD","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"556","South Sudan","SS","SSD","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"557","South Sudan","SS","SSD","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"558","Sao Tome and Principe","ST","STP","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"559","Sao Tome and Principe","ST","STP","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"560","Sao Tome and Principe","ST","STP","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"561","El Salvador","SV","SLV","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"562","El Salvador","SV","SLV","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"563","El Salvador","SV","SLV","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"564","Sint Maarten (Dutch part)","SX","SXM","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"565","Sint Maarten (Dutch part)","SX","SXM","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"566","Sint Maarten (Dutch part)","SX","SXM","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"567","Syrian Arab Republic","SY","SYR","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"568","Syrian Arab Republic","SY","SYR","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"569","Syrian Arab Republic","SY","SYR","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"570","Eswatini","SZ","SWZ","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"571","Eswatini","SZ","SWZ","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"572","Eswatini","SZ","SWZ","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"573","Turks and Caicos Islands","TC","TCA","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"574","Turks and Caicos Islands","TC","TCA","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"575","Turks and Caicos Islands","TC","TCA","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"576","Chad","TD","TCD","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"577","Chad","TD","TCD","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"578","Chad","TD","TCD","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"579","Togo","TG","TGO","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"580","Togo","TG","TGO","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"581","Togo","TG","TGO","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"582","Thailand","TH","THA","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"583","Thailand","TH","THA","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"584","Thailand","TH","THA","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"585","Tajikistan","TJ","TJK","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"586","Tajikistan","TJ","TJK","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"587","Tajikistan","TJ","TJK","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"588","Timor-Leste","TL","TLS","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"589","Timor-Leste","TL","TLS","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"590","Timor-Leste","TL","TLS","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"591","Tunisia","TN","TUN","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"592","Tunisia","TN","TUN","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"593","Tunisia","TN","TUN","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"594","Tonga","TO","TON","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"595","Tonga","TO","TON","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"596","Turkey","TR","TUR","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"597","Turkey","TR","TUR","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"598","Turkey","TR","TUR","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"599","Trinidad and Tobago","TT","TTO","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"600","Trinidad and Tobago","TT","TTO","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"601","Trinidad and Tobago","TT","TTO","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"602","Tanzania United Republic of","TZ","TZA","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"603","Tanzania United Republic of","TZ","TZA","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"604","Tanzania United Republic of","TZ","TZA","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"605","Ukraine","UA","UKR","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"606","Ukraine","UA","UKR","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"607","Ukraine","UA","UKR","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"608","Uganda","UG","UGA","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"609","Uganda","UG","UGA","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"610","Uganda","UG","UGA","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"611","United States of America","US","USA","2020","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"612","United States of America","US","USA","2022","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
"613","United States of America","US","USA","2021","Provisional assignment of new diseases of uncertain etiology or emergency use","Emergency use of U07","COVID-19, virus identified","U00-U49","U07","U071","25","RA01","25RA01","Codes for special purposes","International provisional assignment of new diseases of uncertain aetiology and emergency use","COVID-19","COVID-19","Coronavirus dashboard","Infectious disease caused by the SARS-CoV-2 virus."
